,Grade,number_of_holds,downwards_count,only_upwards_count,only_sideways_count,yellow_count,black_count,white_count,downwards_percent,black_percent,white_percent,yellow_percent,b_w_percent,only_upwards_percent,mean_distance_of_holds,last_move_diff,first_move_diff
721,7A+,6,5,0,1,0,2,4,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,6.822879598672297,0.9191875001438504,1.8023991362405984
722,7A+,8,8,0,0,3,4,1,1.0,0.5,0.125,0.375,0.625,0.0,5.96938544891015,1.812501792443308,2.070389493479885
723,6B+,7,7,0,0,0,3,4,1.0,0.4285714285714285,0.5714285714285714,0.0,1.0,0.0,6.594865710071777,0.7294566493426615,1.7436453673661378
724,6B+,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,6.682449549531864,0.9017193963210388,1.4404311741015752
725,7A,5,5,0,0,1,1,3,1.0,0.2,0.6,0.2,0.8,0.0,6.650342782913417,13.414358732339256,1.759507167517702
726,7B,7,7,0,0,2,3,2,1.0,0.4285714285714285,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0,6.653060696471899,7.744521955306904,2.5112340324945475
727,6B+,8,8,0,0,0,8,0,1.0,1.0,0.0,0.0,1.0,0.0,6.302468674424299,0.6582661915364794,1.438673740345923
728,7A,6,5,0,1,0,1,5,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.0,1.0,0.0,6.994181966731222,1.005543734666847,1.411161011334047
729,7A,6,6,0,0,2,1,3,1.0,0.1666666666666666,0.5,0.3333333333333333,0.6666666666666667,0.0,6.458276916915282,0.7647726682121038,2.070389493479885
730,6B+,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,6.510628579764157,0.7647726682121038,1.4404311741015752
731,7A+,9,9,0,0,2,4,3,1.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.0,5.755394580453352,0.6129541205934854,1.293456408601649
732,6C,8,8,0,0,0,8,0,1.0,1.0,0.0,0.0,1.0,0.0,7.068172220675286,0.783723001007477,2.145964381422187
733,7A,6,6,0,0,0,4,2,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,7.67794846067483,0.7946224763595819,1.994578891174292
734,6B+,8,8,0,0,0,8,0,1.0,1.0,0.0,0.0,1.0,0.0,6.403493608147505,0.4448104919908537,1.91334135373749
735,6B+,9,8,1,0,0,2,7,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.0,1.0,0.1111111111111111,6.668890516326037,0.6030660120435309,1.411161011334047
736,6B+,10,9,1,0,0,1,9,0.9,0.1,0.9,0.0,1.0,0.1,6.487647543799536,0.6030660120435309,2.022042007176636
737,7B+,8,7,0,1,0,4,4,0.875,0.5,0.5,0.0,1.0,0.0,7.709795889242581,0.7232673070249048,2.32694706404285
738,6B+,7,7,0,0,0,1,6,1.0,0.1428571428571428,0.8571428571428571,0.0,1.0,0.0,6.3017336034990645,0.5837012180523169,1.5950916018269914
739,7A,7,5,1,1,1,0,6,0.7142857142857143,0.0,0.8571428571428571,0.1428571428571428,0.8571428571428572,0.1428571428571428,7.587846378159893,0.9306359116559568,4.937358543644193
740,6B+,8,7,1,0,0,3,5,0.875,0.375,0.625,0.0,1.0,0.125,7.220599718818449,0.6130515125522963,2.05582002689632
741,6C,6,6,0,0,0,6,0,1.0,1.0,0.0,0.0,1.0,0.0,7.261727661367117,0.6591752584682868,1.815281598294144
742,7A+,5,5,0,0,0,5,0,1.0,1.0,0.0,0.0,1.0,0.0,7.58717525330689,1.1761834093355137,1.8044342566517664
743,7A+,7,7,0,0,0,7,0,1.0,1.0,0.0,0.0,1.0,0.0,6.380461813277471,0.783723001007477,1.8044342566517664
744,6C,10,9,1,0,0,2,8,0.9,0.2,0.8,0.0,1.0,0.1,6.724079282050353,0.8598077441985971,2.084870054328196
745,6C,9,9,0,0,4,0,5,1.0,0.0,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.0,6.928038982496135,0.8086691129064539,2.56663426138032
746,6C+,8,8,0,0,0,4,4,1.0,0.5,0.5,0.0,1.0,0.0,6.0901131236245485,0.6907981380137739,1.75499945135241
747,7A,7,7,0,0,1,2,4,1.0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.8571428571428572,0.0,6.78290070184065,5.34552544589951,2.32694706404285
748,6C+,8,7,1,0,0,0,8,0.875,0.0,1.0,0.0,1.0,0.125,7.263482824469803,0.765828820801984,2.0857429851996847
749,6C,6,6,0,0,0,6,0,1.0,1.0,0.0,0.0,1.0,0.0,7.888129620849095,0.691272290371225,2.171250941354417
750,6C,7,7,0,0,0,1,6,1.0,0.1428571428571428,0.8571428571428571,0.0,1.0,0.0,6.650858541763888,1.0444760385542469,1.9221482177886915
751,6B+,8,7,1,0,0,3,5,0.875,0.375,0.625,0.0,1.0,0.125,7.110376446135611,0.7907029036805953,2.022042007176636
752,6B+,8,8,0,0,1,4,3,1.0,0.5,0.375,0.125,0.875,0.0,6.229098447153572,0.7500319068145587,7.875109185164933
753,7A,6,6,0,0,0,1,5,1.0,0.1666666666666666,0.8333333333333334,0.0,1.0,0.0,6.680084305566092,0.7357817127679956,1.8023991362405984
754,7C,8,7,1,0,1,3,4,0.875,0.375,0.5,0.125,0.875,0.125,7.055298867206679,0.9252250485739216,5.6287676465599255
755,6B+,12,12,0,0,0,2,10,1.0,0.1666666666666666,0.8333333333333334,0.0,1.0,0.0,6.483672172567692,0.7014062165403396,1.7436453673661378
756,7A,7,7,0,0,3,2,2,1.0,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.5714285714285714,0.0,5.80910312542079,11.124587897248832,3.539741484632182
757,7C+,7,6,1,0,0,5,2,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,1.0,0.1428571428571428,7.385653358172047,0.6308029282904212,6.473550106925658
758,7A,6,5,1,0,0,2,4,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.0,1.0,0.1666666666666666,6.181208119960197,0.7831145073060829,9.243419025696328
759,7A+,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,7.30713314781418,0.8547999367527116,2.0981044472918327
760,7B,8,8,0,0,2,4,2,1.0,0.5,0.25,0.25,0.75,0.0,6.579887842636296,0.8498339427225251,2.2565763985793925
761,7C,7,7,0,0,0,5,2,1.0,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,7.804558818422471,0.6860350059058004,1.7857732418229062
762,7C,6,6,0,0,1,3,2,1.0,0.5,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.0,7.368073020494436,1.750356408166225,1.7857732418229062
763,7A+,6,6,0,0,4,0,2,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,6.447727997382121,632.4062810244383,1.7066377302990074
764,6B+,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,6.450064407356923,0.7070958967754024,1.4404311741015752
765,7A,6,6,0,0,1,2,3,1.0,0.3333333333333333,0.5,0.1666666666666666,0.8333333333333334,0.0,6.654136012007809,0.7317751712116616,2.247866935971925
766,6B+,8,8,0,0,0,8,0,1.0,1.0,0.0,0.0,1.0,0.0,6.437457704434526,0.788515764492782,1.7349897117949438
767,6B+,9,8,0,1,0,0,9,0.8888888888888888,0.0,1.0,0.0,1.0,0.0,6.150936595157049,0.765828820801984,1.9795368236296056
768,6B+,7,7,0,0,0,0,7,1.0,0.0,1.0,0.0,1.0,0.0,7.267414541204429,0.8617488014207305,1.47923185281111
769,7A,7,7,0,0,0,3,4,1.0,0.4285714285714285,0.5714285714285714,0.0,1.0,0.0,6.027299983040853,0.6803215332548433,1.5359230231331509
770,6B+,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,6.187074219634807,0.7647726682121038,1.4404311741015752
771,7C,6,6,0,0,1,1,4,1.0,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.0,7.106964729787872,21.91698701998835,2.3083902537750487
772,6C,6,6,0,0,0,3,3,1.0,0.5,0.5,0.0,1.0,0.0,6.421928756120606,0.864842644914887,1.4404311741015752
773,6C,7,7,0,0,0,1,6,1.0,0.1428571428571428,0.8571428571428571,0.0,1.0,0.0,7.137675201383679,0.6153701874484846,1.993379376677064
774,6B+,10,9,1,0,0,2,8,0.9,0.2,0.8,0.0,1.0,0.1,7.490545098002728,0.6533306550242953,1.7260091538291429
775,7A,8,7,1,0,0,5,3,0.875,0.625,0.375,0.0,1.0,0.125,7.132524275550684,0.5736468835764255,2.070389493479885
776,7A+,7,7,0,0,0,4,3,1.0,0.5714285714285714,0.4285714285714285,0.0,1.0,0.0,7.377975275633113,0.8964808858875768,2.441136532839318
777,7A,7,7,0,0,1,2,4,1.0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.8571428571428572,0.0,6.556910839237862,2.9188233984361056,2.206998074997917
778,6C+,7,7,0,0,1,3,3,1.0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.8571428571428572,0.0,6.804194650110408,2.9188233984361056,2.2565763985793925
779,6B+,7,6,1,0,0,2,5,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.0,1.0,0.1428571428571428,7.286163036273845,0.8160617923396546,1.411161011334047
780,6B+,6,6,0,0,0,4,2,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,6.609086848813818,0.9769063775247264,1.4404311741015752
781,8A,6,5,1,0,0,0,6,0.8333333333333334,0.0,1.0,0.0,1.0,0.1666666666666666,8.5399383814545,1.0874569416066897,1.774390746038711
782,7A,7,6,1,0,1,0,6,0.8571428571428571,0.0,0.8571428571428571,0.1428571428571428,0.8571428571428572,0.1428571428571428,7.528752510178181,10.178125570586747,2.185302084277534
783,6C,8,8,0,0,1,3,4,1.0,0.375,0.5,0.125,0.875,0.0,6.317026835159988,2.9188233984361056,2.2565763985793925
784,6C+,7,7,0,0,1,0,6,1.0,0.0,0.8571428571428571,0.1428571428571428,0.8571428571428572,0.0,6.266218545555502,0.8617488014207305,1.4404311741015752
785,6C,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,6.581817829242079,0.7351246407721063,1.8459171279837592
786,7A+,5,5,0,0,0,1,4,1.0,0.2,0.8,0.0,1.0,0.0,6.833961072480358,0.765828820801984,1.5950916018269914
787,7A,7,7,0,0,0,7,0,1.0,1.0,0.0,0.0,1.0,0.0,7.250127120365112,0.9356834323028108,1.5950916018269914
788,6B+,7,7,0,0,0,2,5,1.0,0.2857142857142857,0.7142857142857143,0.0,1.0,0.0,6.3617867939103165,0.7647726682121038,1.6632077218625585
789,6B+,7,7,0,0,0,4,3,1.0,0.5714285714285714,0.4285714285714285,0.0,1.0,0.0,6.252113527422795,0.8112592027668406,1.6632077218625585
790,6B+,8,8,0,0,0,3,5,1.0,0.375,0.625,0.0,1.0,0.0,6.719854428796359,0.6697833369948526,2.048050638612076
791,7A,6,6,0,0,1,2,3,1.0,0.3333333333333333,0.5,0.1666666666666666,0.8333333333333334,0.0,6.922335724991066,4.403164854767256,1.7857732418229062
792,6B+,11,11,0,0,0,6,5,1.0,0.5454545454545454,0.4545454545454545,0.0,1.0,0.0,6.551674688915333,0.3507031082701698,1.446983520758999
793,7A+,8,7,0,1,0,7,1,0.875,0.875,0.125,0.0,1.0,0.0,6.748284846628325,0.6299257594810446,1.7598530099663103
794,6B+,8,8,0,0,0,8,0,1.0,1.0,0.0,0.0,1.0,0.0,6.358329910645376,0.7317751712116616,1.91334135373749
795,6C+,6,5,1,0,0,1,5,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.0,1.0,0.1666666666666666,7.942279775820716,1.1141529012580684,2.17778911382526
796,7A,8,8,0,0,0,6,2,1.0,0.75,0.25,0.0,1.0,0.0,6.932515289819952,0.971600888385732,1.9722364431595527
797,6C+,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,7.538600297152716,0.8617488014207305,1.8023991362405984
798,7B,8,7,1,0,0,1,7,0.875,0.125,0.875,0.0,1.0,0.125,7.603013447923762,0.8875012159567774,1.774390746038711
799,6B+,8,7,1,0,0,6,2,0.875,0.75,0.25,0.0,1.0,0.125,6.674375881356268,0.9525742434898754,1.6632077218625585
800,6B+,8,7,1,0,0,2,6,0.875,0.25,0.75,0.0,1.0,0.125,7.06929919957058,0.6145215319793313,2.170220661977606
801,6B+,8,7,1,0,0,4,4,0.875,0.5,0.5,0.0,1.0,0.125,7.11292537290558,0.7465997022816145,1.411161011334047
802,7A,7,7,0,0,6,0,1,1.0,0.0,0.1428571428571428,0.8571428571428571,0.1428571428571429,0.0,6.223452919667399,5.447498243542098,19.02194199215512
803,6B+,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,6.088419890100162,0.6502393226135978,1.5950916018269914
804,7A+,8,7,1,0,1,4,3,0.875,0.5,0.375,0.125,0.875,0.125,7.365381906964587,1.1454075255679577,1.2331708104632166
805,7B+,7,7,0,0,5,2,0,1.0,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,0.0,6.596527183518698,12.877747340219033,19.02194199215512
806,7A+,7,7,0,0,0,3,4,1.0,0.4285714285714285,0.5714285714285714,0.0,1.0,0.0,7.239025574141876,0.5763854849960581,1.5729193636585672
807,6B+,7,7,0,0,0,1,6,1.0,0.1428571428571428,0.8571428571428571,0.0,1.0,0.0,6.313799154399881,0.5837012180523169,1.4404311741015752
808,7B+,6,5,1,0,1,1,4,0.8333333333333334,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.8333333333333334,0.1666666666666666,7.305281738223032,1.1046349778833784,6.715844843113332
809,6C+,8,7,1,0,0,0,8,0.875,0.0,1.0,0.0,1.0,0.125,7.205600772329277,0.765828820801984,2.0857429851996847
810,6C+,8,7,1,0,0,4,4,0.875,0.5,0.5,0.0,1.0,0.125,6.717772651072058,0.7755589114992182,2.2034963579498554
811,6B+,9,8,1,0,0,2,7,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.0,1.0,0.1111111111111111,6.856502242880279,0.6542329059702727,2.022042007176636
812,6B+,9,9,0,0,0,7,2,1.0,0.7777777777777778,0.2222222222222222,0.0,1.0,0.0,6.181611724830414,0.567449549141369,1.7852284967135117
813,6B+,8,8,0,0,0,8,0,1.0,1.0,0.0,0.0,1.0,0.0,6.801258571309669,0.7638824268800151,1.91334135373749
814,7A,7,6,1,0,3,1,3,0.8571428571428571,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.5714285714285714,0.1428571428571428,6.643485488169926,2.749532865358155,20.364899398577165
815,6B+,8,8,0,0,0,5,3,1.0,0.625,0.375,0.0,1.0,0.0,6.383455990822668,0.8777515710846894,1.5359230231331509
816,6C,7,6,1,0,0,2,5,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.0,1.0,0.1428571428571428,7.483513415912809,0.7212654919317703,1.6560838027357656
817,7A,7,7,0,0,0,3,4,1.0,0.4285714285714285,0.5714285714285714,0.0,1.0,0.0,6.7308511421540125,0.6229362175483244,1.869050398426964
818,6B+,6,6,0,0,0,3,3,1.0,0.5,0.5,0.0,1.0,0.0,6.412272320982825,0.6964638640423255,1.4404311741015752
819,7B,9,9,0,0,1,5,3,1.0,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.0,6.865374735601968,5.707602265504242,2.4472361172795027
820,6C,6,6,0,0,2,2,2,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,6.371541432554512,67.69287725468637,1.4404311741015752
821,6B+,6,6,0,0,1,3,2,1.0,0.5,0.3333333333333333,0.1666666666666666,0.8333333333333334,0.0,6.389154823398124,0.7831145073060829,3.9655759833640447
822,6B+,7,7,0,0,1,3,3,1.0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.8571428571428572,0.0,6.463480376403389,2.4484070864307705,1.4404311741015752
823,6B+,7,7,0,0,0,1,6,1.0,0.1428571428571428,0.8571428571428571,0.0,1.0,0.0,6.876945360159286,0.7500319068145587,1.96762876697286
824,7A,11,10,1,0,3,2,6,0.9090909090909092,0.1818181818181818,0.5454545454545454,0.2727272727272727,0.7272727272727273,0.0909090909090909,6.938925125501126,0.6386189775041886,6.486334593705583
825,6B+,11,11,0,0,0,5,6,1.0,0.4545454545454545,0.5454545454545454,0.0,1.0,0.0,5.266926682405129,0.4334928817423985,1.4404311741015752
826,6C+,8,7,1,0,0,2,6,0.875,0.25,0.75,0.0,1.0,0.125,7.126446710988938,0.9898938550834704,2.116467345522041
827,6C+,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,6.996338504875439,0.7647726682121038,1.7002917889304372
828,6B+,8,7,1,0,0,1,7,0.875,0.125,0.875,0.0,1.0,0.125,7.186347171775231,0.7070958967754024,2.192916434802996
829,6B+,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,7.220823896560019,0.9004758373821466,1.411161011334047
830,6B+,7,7,0,0,0,5,2,1.0,0.7142857142857143,0.2857142857142857,0.0,1.0,0.0,7.091156938099493,0.7783708074486341,2.237407064227812
831,6B+,6,6,0,0,0,3,3,1.0,0.5,0.5,0.0,1.0,0.0,6.370536087258442,0.9363843242932518,1.4404311741015752
832,7A,5,5,0,0,0,4,1,1.0,0.8,0.2,0.0,1.0,0.0,6.949384136774645,0.788515764492782,1.8044342566517664
833,6B+,5,5,0,0,0,1,4,1.0,0.2,0.8,0.0,1.0,0.0,6.502516869048165,0.7647726682121038,1.8044342566517664
834,6B+,8,8,0,0,1,1,6,1.0,0.125,0.75,0.125,0.875,0.0,6.086669921946233,2.484858670713385,1.8023991362405984
835,6C+,8,8,0,0,0,5,3,1.0,0.625,0.375,0.0,1.0,0.0,7.336866488502145,0.8112592027668406,2.533872597087274
836,7B+,7,6,1,0,0,3,4,0.8571428571428571,0.4285714285714285,0.5714285714285714,0.0,1.0,0.1428571428571428,8.544438600773033,0.9729152299682856,1.7436453673661378
837,7A,7,7,0,0,3,2,2,1.0,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.5714285714285714,0.0,6.677292217074598,41.97003158118873,2.0877582178663974
838,7A,7,7,0,0,1,3,3,1.0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.8571428571428572,0.0,6.712464861857013,0.9343714175386302,0.9695578199868372
839,6B+,7,7,0,0,0,1,6,1.0,0.1428571428571428,0.8571428571428571,0.0,1.0,0.0,6.255321246184138,0.7647726682121038,2.1303371067357046
840,6B+,10,9,1,0,0,6,4,0.9,0.6,0.4,0.0,1.0,0.1,6.742407767966268,0.5408985955893623,1.7436453673661378
841,6C,6,6,0,0,0,5,1,1.0,0.8333333333333334,0.1666666666666666,0.0,1.0,0.0,6.8686829280898944,0.9110692863344456,2.237407064227812
842,7C,6,5,1,0,1,2,3,0.8333333333333334,0.3333333333333333,0.5,0.1666666666666666,0.8333333333333334,0.1666666666666666,7.636759881622091,1.2307403748969692,3.787904004298632
843,6B+,9,8,1,0,0,4,5,0.8888888888888888,0.4444444444444444,0.5555555555555556,0.0,1.0,0.1111111111111111,7.301555957243949,0.4567259311761559,1.411161011334047
844,6B+,9,8,1,0,0,2,7,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.0,1.0,0.1111111111111111,6.87106599767916,0.7647726682121038,1.411161011334047
845,6B+,8,8,0,0,0,4,4,1.0,0.5,0.5,0.0,1.0,0.0,6.356376461241026,0.7103421523950285,1.9768141362603235
846,6C,8,8,0,0,0,3,5,1.0,0.375,0.625,0.0,1.0,0.0,6.525247190304205,0.4460450281864883,1.849154097359036
847,6B+,7,7,0,0,0,3,4,1.0,0.4285714285714285,0.5714285714285714,0.0,1.0,0.0,6.974967811393408,0.7907029036805953,1.4945924741263403
848,6B+,10,10,0,0,0,2,8,1.0,0.2,0.8,0.0,1.0,0.0,6.384581500969331,0.5401464440760957,2.172670824408062
849,7C,9,9,0,0,7,1,1,1.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.0,7.030852580629545,223.2050061268105,63.19821144474801
850,6B+,7,7,0,0,0,0,7,1.0,0.0,1.0,0.0,1.0,0.0,5.702969510693375,0.7647726682121038,1.4404311741015752
851,6B+,9,8,1,0,0,4,5,0.8888888888888888,0.4444444444444444,0.5555555555555556,0.0,1.0,0.1111111111111111,6.896014415055614,0.5113403027166132,1.411161011334047
852,6C,7,6,1,0,0,0,7,0.8571428571428571,0.0,1.0,0.0,1.0,0.1428571428571428,7.756231729503732,0.7647726682121038,2.0995419640874897
853,6C+,11,11,0,0,0,6,5,1.0,0.5454545454545454,0.4545454545454545,0.0,1.0,0.0,6.681738898938549,0.5252185910693163,2.092073909887717
854,6C+,7,6,1,0,0,5,2,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,1.0,0.1428571428571428,8.044657298448183,0.7294566493426615,2.321989696067147
855,6B+,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,7.288510321810634,0.8086691129064539,1.411161011334047
856,6C,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,7.187818169068152,1.0069439498306791,2.2972218505735453
857,7A+,6,6,0,0,4,0,2,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,7.084995357068453,19.259876360597328,7.652193978543409
858,6B+,6,6,0,0,0,6,0,1.0,1.0,0.0,0.0,1.0,0.0,7.535007975810692,1.1761834093355137,2.237407064227812
859,6B+,8,8,0,0,0,8,0,1.0,1.0,0.0,0.0,1.0,0.0,6.3486215610447285,0.6511447779689983,1.815281598294144
860,7A+,9,9,0,0,0,8,1,1.0,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,6.328233964608991,0.608008364541545,2.0983073297943213
861,6C+,8,8,0,0,8,0,0,1.0,0.0,0.0,1.0,0.0,0.0,6.434784928987727,16.699901937057334,29.492787173007223
862,6B+,6,6,0,0,1,2,3,1.0,0.3333333333333333,0.5,0.1666666666666666,0.8333333333333334,0.0,6.360004461402493,0.7647726682121038,1.5950916018269914
863,6C,7,5,2,0,7,0,0,0.7142857142857143,0.0,0.0,1.0,0.0,0.2857142857142857,6.859925709291787,254.0395426964291,20.72668450163219
864,6C+,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,6.6245499323118935,0.8128647025649424,1.75499945135241
865,6C,8,7,0,1,0,0,8,0.875,0.0,1.0,0.0,1.0,0.0,6.935635249972768,0.5837012180523169,1.411161011334047
866,6B+,6,6,0,0,0,1,5,1.0,0.1666666666666666,0.8333333333333334,0.0,1.0,0.0,6.6079740909046585,0.6229362175483244,1.7436453673661378
867,6C,6,6,0,0,0,3,3,1.0,0.5,0.5,0.0,1.0,0.0,6.67001058326861,0.8777515710846894,1.7436453673661378
868,6C,6,6,0,0,0,6,0,1.0,1.0,0.0,0.0,1.0,0.0,7.2992929288802975,0.9017193963210388,1.8709582731023104
869,6B+,8,6,2,0,0,2,6,0.75,0.25,0.75,0.0,1.0,0.25,7.797279727800658,0.6872845862937602,1.834466357381446
870,7A,8,8,0,0,8,0,0,1.0,0.0,0.0,1.0,0.0,0.0,6.404301098630346,221.06608742741443,24.818929174505293
871,6B+,7,7,0,0,0,4,3,1.0,0.5714285714285714,0.4285714285714285,0.0,1.0,0.0,6.321787176934371,0.7755589114992182,2.048774429705214
872,6B+,8,8,0,0,0,8,0,1.0,1.0,0.0,0.0,1.0,0.0,6.654334306091135,0.7317751712116616,1.438673740345923
873,6C+,7,7,0,0,0,1,6,1.0,0.1428571428571428,0.8571428571428571,0.0,1.0,0.0,7.602849824269185,0.8629588418064451,1.9795368236296056
874,6C+,7,7,0,0,0,2,5,1.0,0.2857142857142857,0.7142857142857143,0.0,1.0,0.0,7.6298638898380124,0.8268189571133169,1.9795368236296056
875,6B+,8,8,0,0,0,3,5,1.0,0.375,0.625,0.0,1.0,0.0,6.740463082836528,0.7500319068145587,1.922914607849231
876,6C,8,7,1,0,0,4,4,0.875,0.5,0.5,0.0,1.0,0.125,7.030951819880331,0.6917600713386475,1.943220492990136
877,6B+,7,7,0,0,0,3,4,1.0,0.4285714285714285,0.5714285714285714,0.0,1.0,0.0,6.225606396318848,0.6030660120435309,1.4404311741015752
878,7C,5,5,0,0,0,2,3,1.0,0.4,0.6,0.0,1.0,0.0,7.332871714914212,1.2443939150003152,1.5337318394720958
879,6C,7,7,0,0,1,1,5,1.0,0.1428571428571428,0.7142857142857143,0.1428571428571428,0.8571428571428572,0.0,6.697406671911026,0.6964638640423255,2.56663426138032
880,6C,8,8,0,0,1,3,4,1.0,0.375,0.5,0.125,0.875,0.0,6.175391307979434,0.6229362175483244,2.56663426138032
881,6B+,8,7,1,0,0,0,8,0.875,0.0,1.0,0.0,1.0,0.125,6.938310692728169,0.6697833369948526,2.266544145121964
882,6B+,9,8,1,0,0,0,9,0.8888888888888888,0.0,1.0,0.0,1.0,0.1111111111111111,7.05297550846552,0.8617488014207305,2.266544145121964
883,6B+,6,6,0,0,0,0,6,1.0,0.0,1.0,0.0,1.0,0.0,6.621059816707568,0.9017193963210388,1.4404311741015752
884,6B+,13,13,0,0,0,7,6,1.0,0.5384615384615384,0.4615384615384615,0.0,1.0,0.0,6.29776861971375,0.6030660120435309,1.940033069140492
885,6B+,7,7,0,0,0,3,4,1.0,0.4285714285714285,0.5714285714285714,0.0,1.0,0.0,6.985087825790034,0.8160617923396546,2.171250941354417
886,6B+,8,8,0,0,0,3,5,1.0,0.375,0.625,0.0,1.0,0.0,6.841178506215106,0.6853277173873333,2.081157513925324
887,6C,6,6,0,0,2,0,4,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666667,0.0,7.195467361998564,67.69287725468637,1.8719376063035325
888,7A,6,6,0,0,2,2,2,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,6.821342320772172,2.6761026891536086,3.0402991671373933
889,6B+,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,6.345298090555271,0.8160617923396546,1.759507167517702
890,6B+,7,7,0,0,0,2,5,1.0,0.2857142857142857,0.7142857142857143,0.0,1.0,0.0,5.729044702388007,0.8026315685865341,1.4404311741015752
891,6C+,9,8,1,0,1,8,0,0.8888888888888888,0.8888888888888888,0.0,0.1111111111111111,0.8888888888888888,0.1111111111111111,6.559952990674363,0.7317751712116616,7.6208313009668975
892,6C+,6,6,0,0,0,2,4,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,7.507999436183526,0.8162672379461116,2.171250941354417
893,7A,7,7,0,0,0,4,3,1.0,0.5714285714285714,0.4285714285714285,0.0,1.0,0.0,6.480303803443225,0.6468000064097928,1.8814200712845024
894,6C,9,9,0,0,0,0,9,1.0,0.0,1.0,0.0,1.0,0.0,5.389332731969245,0.7647726682121038,1.7644453440915102
895,6B+,7,7,0,0,0,4,3,1.0,0.5714285714285714,0.4285714285714285,0.0,1.0,0.0,6.967626640205993,0.7647726682121038,1.8709582731023104
896,7A,6,6,0,0,0,4,2,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,6.483262331234401,0.608008364541545,1.5950916018269914
897,7A,7,6,1,0,0,0,7,0.8571428571428571,0.0,1.0,0.0,1.0,0.1428571428571428,7.850978664353803,0.9706693244884584,2.417137338804166
898,6B+,8,7,1,0,0,3,5,0.875,0.375,0.625,0.0,1.0,0.125,7.152437081583074,0.6377309400157437,1.411161011334047
899,6B+,9,8,1,0,0,1,8,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.0,1.0,0.1111111111111111,6.303912683739004,0.7361398493765813,1.411161011334047
